ID,TEXT,LABELS,INCLUDED,TRANSLATED
399,Why do feminists take alimony if they want to be independent. Mard ke tukron pe pal ke humein hi aankhein dikhati hain hahaha.,"{'id': '399', 'text': 'Why do feminists take alimony if they want to be independent. Mard ke tukron pe pal ke humein hi aankhein dikhati hain hahaha.', 'labels': [{'start_index': '0', 'end_index': '118', 'text_fragment': 'Why do feminists take alimony if they want to be independent. Mard ke tukron pe pal ke humein hi aankhein dikhati hain', 'technique': 'Smears'}, {'start_index': '22', 'end_index': '29', 'text_fragment': 'alimony', 'technique': 'Loaded Language'}], 'translation': ""If feminists want to be independent, why do they charge? I look into the same eyes as Paul on the man's chest haha""}",0,"If feminists want to be independent, why do they charge? I look into the same eyes as Paul on the man's chest haha"
400,Why do men have to pay child support? Feminists toh khud kama sakti hain na phir bachon ko bhi khud palein.,"{'id': '400', 'text': 'Why do men have to pay child support? Feminists toh khud kama sakti hain na phir bachon ko bhi khud palein.', 'labels': [], 'translation': 'Why do men have to pay child support? Feminists can earn their own rights, or God bless their children.'}",0,"Why do men have to pay child support? Feminists can earn their own rights, or God bless their children."
401,Equality chahiye na toh mard aurat ke restrooms aur changing rooms kyun separate rakhte ho lande ke liberals. Is that too much for equality?,"{'id': '401', 'text': 'Equality chahiye na toh mard aurat ke restrooms aur changing rooms kyun separate rakhte ho lande ke liberals. Is that too much for equality?', 'labels': [{'start_index': '91', 'end_index': '108', 'text_fragment': 'lande ke liberals', 'technique': 'Name calling/Labeling'}], 'translation': 'Equality should be neither, why do you keep separate restrooms and changing rooms for men and women, liberals of the land. Is it too much for equality?'}",0,"Equality should be neither, why do you keep separate restrooms and changing rooms for men and women, liberals of the land. Is it too much for equality?"
402,If women want equality why don't they fight in Ukraine? Ab munh band kro aur ghar sambhalne pe dhyaan do.,"{'id': '402', 'text': ""If women want equality why don't they fight in Ukraine? Ab munh band kro aur ghar sambhalne pe dhyaan do."", 'labels': [{'start_index': '0', 'end_index': '104', 'text_fragment': ""If women want equality why don't they fight in Ukraine? Ab munh band kro aur ghar sambhalne pe dhyaan do"", 'technique': 'Appeal to fear/prejudice'}, {'start_index': '38', 'end_index': '43', 'text_fragment': 'fight', 'technique': 'Loaded Language'}, {'start_index': '59', 'end_index': '72', 'text_fragment': 'munh band kro', 'technique': 'Loaded Language'}], 'translation': ""If women want equality, why don't they fight in Ukraine? Now shut up and focus on cleaning up the house.""}",0,"If women want equality, why don't they fight in Ukraine? Now shut up and focus on cleaning up the house."
403,Madrassas are a hub of child abuse. Tarse howe molvi masoom bachon ko hawas ka nishana banate hain.,"{'id': '403', 'text': 'Madrassas are a hub of child abuse. Tarse howe molvi masoom bachon ko hawas ka nishana banate hain.', 'labels': [{'start_index': '0', 'end_index': '34', 'text_fragment': 'Madrassas are a hub of child abuse', 'technique': 'Name calling/Labeling'}, {'start_index': '0', 'end_index': '98', 'text_fragment': 'Madrassas are a hub of child abuse. Tarse howe molvi masoom bachon ko hawas ka nishana banate hain', 'technique': 'Smears'}, {'start_index': '23', 'end_index': '34', 'text_fragment': 'child abuse', 'technique': 'Loaded Language'}, {'start_index': '36', 'end_index': '53', 'text_fragment': 'Tarse howe molvi ', 'technique': 'Name calling/Labeling'}], 'translation': 'Madrasahs are centers of child abuse. Tarse Howe Maulvi makes Masoom Bachon the sign of the house'}",0,Madrasahs are centers of child abuse. Tarse Howe Maulvi makes Masoom Bachon the sign of the house
404,Aj kal nokraniyon ko kaam karne mein mout parti hain. Then if you beat them toh media domestic abuse bol ker defame karta hai.,"{'id': '404', 'text': 'Aj kal nokraniyon ko kaam karne mein mout parti hain. Then if you beat them toh media domestic abuse bol ker defame karta hai.', 'labels': [{'start_index': '109', 'end_index': '115', 'text_fragment': 'defame', 'technique': 'Loaded Language'}, {'start_index': '37', 'end_index': '52', 'text_fragment': 'mout parti hain', 'technique': 'Loaded Language'}, {'start_index': '66', 'end_index': '75', 'text_fragment': 'beat them', 'technique': 'Loaded Language'}, {'start_index': '86', 'end_index': '100', 'text_fragment': 'domestic abuse', 'technique': 'Loaded Language'}], 'translation': 'Nowadays maids are death party in working. Then if you hit them, the domestic media is defamed by swearing.'}",0,"Nowadays maids are death party in working. Then if you hit them, the domestic media is defamed by swearing."
405,I have my maid to work for me. Kaam sahih nhi kre gi toh maar hi khae gi na. What else do you expect?,"{'id': '405', 'text': 'I have my maid to work for me. Kaam sahih nhi kre gi toh maar hi khae gi na. What else do you expect?', 'labels': [{'start_index': '57', 'end_index': '72', 'text_fragment': 'maar hi khae gi', 'technique': 'Loaded Language'}], 'translation': ""I have my maid to work for me. If you don't do the job right, you will be beaten. What else do you expect?""}",0,"I have my maid to work for me. If you don't do the job right, you will be beaten. What else do you expect?"
406,Ziada parhi likhi larkiyan bhi sarkash ho jati hai. Get you daughters 12 years of education and marry them at an appropriate age.,"{'id': '406', 'text': 'Ziada parhi likhi larkiyan bhi sarkash ho jati hai. Get you daughters 12 years of education and marry them at an appropriate age.', 'labels': [{'start_index': '0', 'end_index': '128', 'text_fragment': 'Ziada parhi likhi larkiyan bhi sarkash ho jati hai. Get you daughters 12 years of education and marry them at an appropriate age', 'technique': 'Appeal to fear/prejudice'}, {'start_index': '6', 'end_index': '26', 'text_fragment': 'parhi likhi larkiyan', 'technique': 'Name calling/Labeling'}], 'translation': 'Overly written lines also become stubborn. Give your daughters 12 years of education and get them married at a suitable age.'}",0,Overly written lines also become stubborn. Give your daughters 12 years of education and get them married at a suitable age.
407,"If Tariq Masood can be a representative of Islam, so can be Mia Khalifa. Dono ne sharam bech khai hai aur dheetai se beghairati karte hain.","{'id': '407', 'text': 'If Tariq Masood can be a representative of Islam, so can be Mia Khalifa. Dono ne sharam bech khai hai aur dheetai se beghairati karte hain.', 'labels': [{'start_index': '0', 'end_index': '138', 'text_fragment': 'If Tariq Masood can be a representative of Islam, so can be Mia Khalifa. Dono ne sharam bech khai hai aur dheetai se beghairati karte hain', 'technique': 'Reductio ad hitlerum'}, {'start_index': '0', 'end_index': '138', 'text_fragment': 'If Tariq Masood can be a representative of Islam, so can be Mia Khalifa. Dono ne sharam bech khai hai aur dheetai se beghairati karte hain', 'technique': 'Smears'}, {'start_index': '117', 'end_index': '127', 'text_fragment': 'beghairati', 'technique': 'Loaded Language'}, {'start_index': '81', 'end_index': '92', 'text_fragment': 'sharam bech', 'technique': 'Loaded Language'}], 'translation': 'Tariq Masood can be the representative of Islam, so can Mia Khalifa. Dono Ni Sharm Bich Khai Hai and are disrespectful to Dhitai.'}",0,"Tariq Masood can be the representative of Islam, so can Mia Khalifa. Dono Ni Sharm Bich Khai Hai and are disrespectful to Dhitai."
408,I will never take my wife to a male gynecologist. Pta nhi kon hain woh beghairat mard jo aik dosre admi ke saamne biwi ka parda khol dete hain. So called progressive men.,"{'id': '408', 'text': 'I will never take my wife to a male gynecologist. Pta nhi kon hain woh beghairat mard jo aik dosre admi ke saamne biwi ka parda khol dete hain. So called progressive men.', 'labels': [{'start_index': '144', 'end_index': '169', 'text_fragment': 'So called progressive men', 'technique': 'Name calling/Labeling'}, {'start_index': '71', 'end_index': '85', 'text_fragment': 'beghairat mard', 'technique': 'Name calling/Labeling'}], 'translation': ""I would never take my wife to a male gynecologist. I don't know who are those unscrupulous men who open the veil of their wives with each other. The so-called progressive man.""}",0,I would never take my wife to a male gynecologist. I don't know who are those unscrupulous men who open the veil of their wives with each other. The so-called progressive man.
409,These gold diggers want big haq mehr lekin Islam ki baaqi baton mein feminism yaad ajata hai. Clowns.,"{'id': '409', 'text': 'These gold diggers want big haq mehr lekin Islam ki baaqi baton mein feminism yaad ajata hai. Clowns.', 'labels': [{'start_index': '6', 'end_index': '18', 'text_fragment': 'gold diggers', 'technique': 'Name calling/Labeling'}, {'start_index': '94', 'end_index': '100', 'text_fragment': 'Clowns', 'technique': 'Name calling/Labeling'}], 'translation': ""These gold diggers want a big dowry, but in the survival of Islam, women's rights have to be remembered. clowns""}",0,"These gold diggers want a big dowry, but in the survival of Islam, women's rights have to be remembered. clowns"
410,Secularism is the only solution to ensure peace in the country. Jab tak log apna deen dosron pe thopna nhi chorein ge sukoon nhi ho ga.,"{'id': '410', 'text': 'Secularism is the only solution to ensure peace in the country. Jab tak log apna deen dosron pe thopna nhi chorein ge sukoon nhi ho ga.', 'labels': [{'start_index': '0', 'end_index': '62', 'text_fragment': 'Secularism is the only solution to ensure peace in the country', 'technique': 'Causal Oversimplification'}, {'start_index': '0', 'end_index': '134', 'text_fragment': 'Secularism is the only solution to ensure peace in the country. Jab tak log apna deen dosron pe thopna nhi chorein ge sukoon nhi ho ga', 'technique': 'Flag-waving'}], 'translation': ""Secularism is the only solution to ensure peace in the country. As long as you don't impose your religion on others, you won't be able to steal it""}",0,"Secularism is the only solution to ensure peace in the country. As long as you don't impose your religion on others, you won't be able to steal it"
411,Becoming a housewife is a waste of a woman's life. Saari zindagi shohar ke joote polish karna aur jaib bhi apni nhi.,"{'id': '411', 'text': ""Becoming a housewife is a waste of a woman's life. Saari zindagi shohar ke joote polish karna aur jaib bhi apni nhi."", 'labels': [{'start_index': '0', 'end_index': '115', 'text_fragment': ""Becoming a housewife is a waste of a woman's life. Saari zindagi shohar ke joote polish karna aur jaib bhi apni nhi"", 'technique': 'Exaggeration/Minimisation'}], 'translation': ""Being a housewife is a waste of a woman's life. Polishing the shoes of the city all his life and whenever not his own.""}",0,Being a housewife is a waste of a woman's life. Polishing the shoes of the city all his life and whenever not his own.
412,Religion is the reason for terrorism in Pakistan. Ye jahil mullay takat ke nashe mein andhe ho gaye hain zara zara si baat pe tor phor shuru kar dete hain.,"{'id': '412', 'text': 'Religion is the reason for terrorism in Pakistan. Ye jahil mullay takat ke nashe mein andhe ho gaye hain zara zara si baat pe tor phor shuru kar dete hain.', 'labels': [{'start_index': '0', 'end_index': '48', 'text_fragment': 'Religion is the reason for terrorism in Pakistan', 'technique': 'Causal Oversimplification'}, {'start_index': '50', 'end_index': '154', 'text_fragment': 'Ye jahil mullay takat ke nashe mein andhe ho gaye hain zara zara si baat pe tor phor shuru kar dete hain', 'technique': 'Smears'}, {'start_index': '53', 'end_index': '65', 'text_fragment': 'jahil mullay', 'technique': 'Name calling/Labeling'}], 'translation': 'Religion is the cause of terrorism in Pakistan. They are intoxicated till the point of ignorance and make a lot of noise.'}",0,Religion is the cause of terrorism in Pakistan. They are intoxicated till the point of ignorance and make a lot of noise.
